10	Т.Е.
10	С.Т.
10	С.К.
10	Л.П.
10	И.Д.
10	В.Д.
10	Б.И.
9	Ю.Н.
9	Ф.И.
9	Ф.Г.
9	У.А.
9	Т.И.
9	Р.Н.
9	М.Г.
9	К.П.
9	Е.С.
9	Д.Н.
8	Ф.К.
8	т.е.
8	П.Ф.
8	М.Ф.
8	Л.В.
8	К.Ф.
8	К.Г.
8	Е.М.
8	Д.К.
8	Д.В.
8	Г.У.
8	Г.Д.
8	А.Л.
7	С.Ф.
7	С.Р.
7	Р.С.
7	П.Е.
7	О.Н.
7	О.и.
7	О.В.
7	О.А.
7	К.К.
7	К.И.
7	Д.Е.
7	Г.П.
7	г.г.
7	В.Е.
6	Э.В.
6	Т.А.
6	П.Г.
6	Л.Р.
6	Л.Л.
6	З.Т.
6	З.К.
6	З.Е.
6	Д.Ф.
6	да.а.
6	В.Т.
6	В.К.
6	А.Б.
5	х.к.
5	ф.н.
5	Т.С.
5	Р.К.
5	Р.А.
5	М.Ю.
5	М.Р.
5	Л.С.
5	Й.
5	Е.Г.
5	А.Х.
4	Э.Ф.
4	Э.Р.
4	Х.А.
4	Ф.М.
4	Ф.А.
4	үө.с.
4	У.М.
4	Т.Н.
4	с.э.
4	П.Х.
4	П.Т.
4	п.л.
4	О.С.
4	О.И.
4	Л.М.
4	Л.К.
4	К.Н.
4	И.Р.
4	Д.Т.
4	Г.К.
4	А.Р.
3	Ю.В.
3	э.а.
3	Х.В.
3	Ф.С.
3	Ф.В.
3	Т.П.
3	т.д.
3	С.Ю.
3	С.Е.
3	С.Д.
3	Р.Г.
3	П.К.
3	О.М.
3	Н.Л.
3	Н.З.
3	м.н.
3	Л.Г.
3	К.Е.
3	К.В.
3	И.Ф.
3	Е.Ф.
3	Е.Т.
3	Г.Т.
3	Б.О.
3	Б.А.
2	Ю.С.
2	Э.П.
2	Һ.
2	Х.Х.
2	Х.П.
2	ү.и.
2	Уо.д.
2	Т.Т.
2	Т.М.
2	с.п.
2	С.Ө.
2	С.З.
2	Р.Р.
2	Р.В.
2	П.О.
2	п.м.
2	П.Л.
2	о.Д.
2	о.а.
2	Н.Э.
2	Нь.Е.
2	Нь.В.
2	Н.Т.
2	Н.О.
2	М.Т.
2	М.З.
2	куб.м.
2	кб.м.
2	И.О.
2	З.С.
2	З.П.
2	З.М.
2	З.И.
2	Е.К.
2	д.ф.
2	Д.Б.
2	Г.О.
2	Г.Б.
2	В.Х.
2	В.У.
2	В.Б.
2	Б.Э.
2	Б.З.
2	А.Т.
1	Ю.К.
1	Э.С.
1	э.н.
1	э.и.
1	Э.Г.
1	Ш.Ф.
1	Ш.Р.
1	Ӌ.
1	Ч.Ч.
1	ч.л.
1	х.э.
1	Х.Е.
1	фр.т.
1	Ф.Н.
1	Ф.З.
1	Ф.Д.
1	У.Х.
1	У.Ф.
1	У.Т.
1	уо.л.
1	уо.Д.
1	уо.а.
1	тылб.С.
1	т.ч.
1	т.х.
1	Т.Ф.
1	түүр.т.
1	т.с.
1	т.п.
1	Т.З.
1	Т.Г.
1	С.Х.
1	ст.л.
1	с.Р.
1	с.Н.
1	С.Л.
1	с.к.
1	с.и.
1	с.Г.
1	С.Б.
1	Р.Э.
1	Р.Х.
1	Р.М.
1	Ред.а.
1	Р.Б.
1	п.н.
1	Ө.
1	О.Ю.
1	О.Т.
1	од.а.
1	О.Б.
1	Н.ф.
1	н.д.
1	мн.ч.
1	миф.т.
1	Л.Ф.
1	Л.Е.
1	Л.Д.
1	л.д.
1	К.У.
1	К.Т.
1	К.З.
1	И.Ш.
1	И.Х.
1	ист.н.
1	и.н.
1	и.д.
1	З.Ф.
1	З.В.
1	Ж.Ф.
1	Ж.Л.
1	Ж.К.
1	Е.Х.
1	е.м.
1	д.р.
1	До.х.
1	до.х.
1	Д.Ж.
1	Г.Э.
1	Г.Х.
1	Г.Р.
1	Г.З.
1	В.О.
1	В.З.
1	Б.х.
1	б.х.
1	б.у.
1	Б.Р.
1	Б.П.
1	Б.М.
1	Б.к.
1	б.и.
1	Б.В.
1	б.б.
1	б.а.
1	А.Э.
1	А.О.
1	а.в.
1	исл.
1	p.
