1	Е.Х.
1	е.Ф.Ф.
1	Е.Ф.
1	е.т.
1	Е.О.
1	Е.Б.
1	Д.Ф.
1	Д.ф.
1	д.Ф.
1	Д.Р.
1	Д.П.
1	д.Б.
1	Ғ.
1	Г.Ю.
1	Г.Т.
1	г.р.
1	г.к.
1	Г.Җ.
1	Г.Е.
1	В.З.
1	В.А.Т.
1	б.э.т.
1	Б.Э.
1	Б.Ш.
1	б.ш.
1	Б.Х.
1	Б.Р.
1	б.о.
1	б.м.
1	Б.К.С.
1	Б.К.
1	б.и.
1	Б.а.
1	Ә.Р.
1	Ә.К.
1	Ә.И.
1	ә.В.
1	А.х.
1	а.с.
1	А.П.Җ.
1	а.к.
1	А.и.
1	А.Ж.
1	а.Г.
1	а.г.
1	а.в.
1	а.А.С.
1	а.А.
